Time, r_SP, r_MV, w_output, w_y, r_u, w_output
29.3361,0,0,0,0,0,0
29.3648,0,0,0,0,0,0
29.4655,0,0,0,0,0,0
29.4714,0,0,0,0,0,0
29.5601,0,0,0,0,0,0
29.5965,0,0,0,0,0,0
29.6032,0,0,0,0,0,0
29.6048,0,0,0,0,0,0
29.6141,0,0,0,0,0,0
29.6428,0,0,0,0,0,0
29.6492,0,0,0,0,0,0
29.7804,0,0,0,0,0,0
29.793,0,0,0,0,0,0
29.8294,0,0,0,0,0,0
29.9259,0,0,0,0,0,0
29.9318,0,0,0,0,0,0
29.9695,0,0,0,0,0,0
29.9743,0,0,0,0,0,0
30.0355,0,0,0,0,0,0
30.0561,0,0,0,0,0,0
30.0584,0,0,0,0,0,0
30.0699,0,0,0,0,0,0
30.1019,0,0,0,0,0,0
30.1888,0,0,0,0,0,0
30.2,0,0,0,0,0,0
30.2266,0,0,0,0,0,0
30.3541,0,0,0,0,0,0
30.4169,0,0,0,0,0,0
30.4402,0,0,0,0,0,0
30.4428,0,0,0,0,0,0
30.4476,0,0,0,0,0,0
30.4516,0,0,0,0,0,0
30.4801,0,0,0,0,0,0
30.4886,0,0,0,0,0,0
30.5127,0,0,0,0,0,0
30.5991,0,0,0,0,0,0
30.6106,0,0,0,0,0,0
30.6749,0,0,0,0,0,0
30.7554,0,0,0,0,0,0
30.782,0,0,0,0,0,0
30.8574,0,0,0,0,0,0
30.8674,0,0,0,0,0,0
30.8838,0,0,0,0,0,0
30.8928,0,0,0,0,0,0
30.8938,0,0,0,0,0,0
30.9347,0,0,0,0,0,0
30.9614,0,0,0,0,0,0
31.0474,0,0,0,0,0,0
31.0591,0,0,0,0,0,0
31.0951,0,0,0,0,0,0
31.2243,0,0,0,0,0,0
31.2742,0,0,0,0,0,0
31.2896,0,0,0,0,0,0
31.2953,0,0,0,0,0,0
31.3184,0,0,0,0,0,0
31.3282,0,0,0,0,0,0
31.3456,0,0,0,0,0,0
31.3537,0,0,0,0,0,0
31.4345,0,0,0,0,0,0
31.4618,0,0,0,0,0,0
31.4723,0,0,0,0,0,0
31.5024,0,0,0,0,0,0
31.6053,0,0,0,0,0,0
31.6101,0,0,0,0,0,0
31.6766,0,0,0,0,0,0
31.6824,0,0,0,0,0,0
31.7284,0,0,0,0,0,0
31.7542,0,0,0,0,0,0
31.7558,0,0,0,0,0,0
31.7663,0,0,0,0,0,0
31.7933,0,0,0,0,0,0
31.8825,0,0,0,0,0,0
31.8964,0,0,0,0,0,0
31.9324,0,0,0,0,0,0
32.0621,0,0,0,0,0,0
32.1099,0,0,0,0,0,0
32.1346,0,0,0,0,0,0
32.1351,0,0,0,0,0,0
32.14,0,0,0,0,0,0
32.1461,0,0,0,0,0,0
32.1726,0,0,0,0,0,0
32.1822,0,0,0,0,0,0
32.2068,0,0,0,0,0,0
32.2937,0,0,0,0,0,0
32.3057,0,0,0,0,0,0
32.3556,0,0,0,0,0,0
32.4495,0,0,0,0,0,0
32.4546,0,0,0,0,0,0
32.5381,0,0,0,0,0,0
32.549,0,0,0,0,0,0
32.5727,0,0,0,0,0,0
32.5756,0,0,0,0,0,0
32.5842,0,0,0,0,0,0
32.6219,0,0,0,0,0,0
32.6344,0,0,0,0,0,0
32.7219,0,0,0,0,0,0
32.7343,0,0,0,0,0,0
32.7706,0,0,0,0,0,0
32.8606,0,0,0,0,0,0
32.8933,0,0,0,0,0,0
32.9401,0,0,0,0,0,0
32.9509,0,0,0,0,0,0
32.9796,0,0,0,0,0,0
32.9824,0,0,0,0,0,0
33.0077,0,0,0,0,0,0
33.0195,0,0,0,0,0,0
33.0546,0,0,0,0,0,0
33.1828,0,0,0,0,0,0
33.1952,0,0,0,0,0,0
33.2248,0,0,0,0,0,0
33.3205,0,0,0,0,0,0
33.3226,0,0,0,0,0,0
33.378,0,0,0,0,0,0
33.3825,0,0,0,0,0,0
33.3866,0,0,0,0,0,0
33.3895,0,0,0,0,0,0
33.4338,0,0,0,0,0,0
33.456,0,0,0,0,0,0
33.46,0,0,0,0,0,0
33.5485,0,0,0,0,0,0
33.5593,0,0,0,0,0,0
33.6055,0,0,0,0,0,0
33.8298,0,0,0,0,0,0
33.8423,0,0,0,0,0,0
33.9084,0,0,0,0,0,0
33.915,0,0,0,0,0,0
33.9564,0,0,0,0,0,0
33.989,0,0,0,0,0,0
34.0003,0,0,0,0,0,0
34.0419,0,0,0,0,0,0
34.0739,0,0,0,0,0,0
34.1585,0,0,0,0,0,0
34.1692,0,0,0,0,0,0
34.1978,0,0,0,0,0,0
34.3244,0,0,0,0,0,0
34.3507,0,0,0,0,0,0
34.3618,0,0,0,0,0,0
34.3645,0,0,0,0,0,0
34.3968,0,0,0,0,0,0
34.406,0,0,0,0,0,0
34.4457,0,0,0,0,0,0
34.4556,0,0,0,0,0,0
34.4815,0,0,0,0,0,0
34.5858,0,0,0,0,0,0
34.5983,0,0,0,0,0,0
34.6255,0,0,0,0,0,0
34.7466,0,0,0,0,0,0
34.7517,0,0,0,0,0,0
34.7558,0,0,0,0,0,0
34.7678,0,0,0,0,0,0
34.7613,0,0,0,0,0,0
34.8042,0,0,0,0,0,0
34.8102,0,0,0,0,0,0
34.8156,0,0,0,0,0,0
34.8452,0,0,0,0,0,0
34.9325,0,0,0,0,0,0
34.9454,0,0,0,0,0,0
34.9818,0,0,0,0,0,0
35.0793,0,0,0,0,0,0
35.0858,0,0,0,0,0,0
35.1703,0,0,0,0,0,0
35.18,0,0,0,0,0,0
35.5144,0,0,0,0,0,0
35.5237,0,0,0,0,0,0
35.5373,0,0,0,0,0,0
35.5669,0,0,0,0,0,0
35.5836,0,0,0,0,0,0
35.729,0,0,0,0,0,0
35.7398,0,0,0,0,0,0
35.7687,0,0,0,0,0,0
35.871,0,0,0,0,0,0
35.8792,0,0,0,0,0,0
35.9116,0,0,0,0,0,0
35.9179,0,0,0,0,0,0
35.921,0,0,0,0,0,0
35.923,0,0,0,0,0,0
35.9766,0,0,0,0,0,0
36.0049,0,0,0,0,0,0
36.0053,0,0,0,0,0,0
36.0954,0,0,0,0,0,0
36.1059,0,0,0,0,0,0
36.1355,0,0,0,0,0,0
36.2375,0,0,0,0,0,0
36.3212,0,0,0,0,0,0
36.3267,0,0,0,0,0,0
36.3276,0,0,0,0,0,0
36.3534,0,0,0,0,0,0
36.3623,0,0,0,0,0,0
36.4279,0,0,0,0,0,0
36.4327,0,0,0,0,0,0
36.4498,0,0,0,0,0,0
36.5342,0,0,0,0,0,0
36.5453,0,0,0,0,0,0
36.5686,0,0,0,0,0,0
36.6803,0,0,0,0,0,0
36.72,0,0,0,0,0,0
36.7214,0,0,0,0,0,0
36.7341,0,0,0,0,0,0
36.7456,0,0,0,0,0,0
36.7496,0,0,0,0,0,0
36.7692,0,0,0,0,0,0
36.8367,0,0,0,0,0,0
36.8741,0,0,0,0,0,0
36.8803,0,0,0,0,0,0
36.89,0,0,0,0,0,0
36.9148,0,0,0,0,0,0
37.0645,0,0,0,0,0,0
37.0957,0,0,0,0,0,0
37.1092,0,0,0,0,0,0
37.119,0,0,0,0,0,0
37.1258,0,0,0,0,0,0
37.1307,0,0,0,0,0,0
37.1474,0,0,0,0,0,0
37.1644,0,0,0,0,0,0
37.1894,0,0,0,0,0,0
37.2772,0,0,0,0,0,0
37.2881,0,0,0,0,0,0
37.3115,0,0,0,0,0,0
37.4348,0,0,0,0,0,0
37.459,0,0,0,0,0,0
37.4761,0,0,0,0,0,0
37.503,0,0,0,0,0,0
37.5289,0,0,0,0,0,0
37.5332,0,0,0,0,0,0
37.5575,0,0,0,0,0,0
37.5819,0,0,0,0,0,0
37.5942,0,0,0,0,0,0
37.6648,0,0,0,0,0,0
37.6755,0,0,0,0,0,0
37.6987,0,0,0,0,0,0
37.8426,0,0,0,0,0,0
37.8473,0,0,0,0,0,0
37.854,0,0,0,0,0,0
37.8561,0,0,0,0,0,0
37.8956,0,0,0,0,0,0
37.9209,0,0,0,0,0,0
37.9315,0,0,0,0,0,0
37.9663,0,0,0,0,0,0
37.9665,0,0,0,0,0,0
38.06,0,0,0,0,0,0
38.0716,0,0,0,0,0,0
38.1037,0,0,0,0,0,0
38.211,0,0,0,0,0,0
38.2228,0,0,0,0,0,0
38.3018,0,0,0,0,0,0
38.3107,0,0,0,0,0,0
38.3462,0,0,0,0,0,0
38.3586,0,0,0,0,0,0
38.3678,0,0,0,0,0,0
38.3988,0,0,0,0,0,0
38.4291,0,0,0,0,0,0
38.5357,0,0,0,0,0,0
38.5474,0,0,0,0,0,0
38.573,0,0,0,0,0,0
38.724,0,0,0,0,0,0
38.7306,0,0,0,0,0,0
38.7356,0,0,0,0,0,0
38.7362,0,0,0,0,0,0
38.74,0,0,0,0,0,0
38.7472,0,0,0,0,0,0
38.7573,0,0,0,0,0,0
38.8492,0,0,0,0,0,0
38.8719,0,0,0,0,0,0
38.8856,0,0,0,0,0,0
38.8989,0,0,0,0,0,0
38.9229,0,0,0,0,0,0
39.018,0,0,0,0,0,0
39.0535,0,0,0,0,0,0
39.0604,0,0,0,0,0,0
39.0649,0,0,0,0,0,0
39.0955,0,0,0,0,0,0
39.1049,0,0,0,0,0,0
39.1199,0,0,0,0,0,0
39.1393,0,0,0,0,0,0
39.1723,0,0,0,0,0,0
39.2566,0,0,0,0,0,0
39.2679,0,0,0,0,0,0
39.2939,0,0,0,0,0,0
39.4216,0,0,0,0,0,0
39.4272,0,0,0,0,0,0
39.4534,0,0,0,0,0,0
39.4561,0,0,0,0,0,0
39.5062,0,0,0,0,0,0
40.4504,0,0,0,0,0,0
40.463,0,0,0,0,0,0
40.487,0,0,0,0,0,0
40.4889,0,0,0,0,0,0
40.5794,0,0,0,0,0,0
40.5925,0,0,0,0,0,0
40.6195,0,0,0,0,0,0
40.7139,0,0,0,0,0,0
40.7375,0,0,0,0,0,0
40.7714,0,0,0,0,0,0
40.7826,0,0,0,0,0,0
40.8202,0,0,0,0,0,0
40.866,0,0,0,0,0,0
40.8755,0,0,0,0,0,0
40.9013,0,0,0,0,0,0
40.9165,0,0,0,0,0,0
41.0106,0,0,0,0,0,0
41.0226,0,0,0,0,0,0
41.0496,0,0,0,0,0,0
41.1571,0,0,0,0,0,0
41.1929,0,0,0,0,0,0
41.204,0,0,0,0,0,0
41.2043,0,0,0,0,0,0
41.2729,0,0,0,0,0,0
41.2744,0,0,0,0,0,0
41.2855,0,0,0,0,0,0
41.3161,0,0,0,0,0,0
41.321,0,0,0,0,0,0
41.4385,0,0,0,0,0,0
41.4498,0,0,0,0,0,0
41.476,0,0,0,0,0,0
41.5971,0,0,0,0,0,0
41.6266,0,0,0,0,0,0
41.6287,0,0,0,0,0,0
41.6373,0,0,0,0,0,0
41.6675,0,0,0,0,0,0
41.6777,0,0,0,0,0,0
41.7503,0,0,0,0,0,0
41.771,0,0,0,0,0,0
41.7874,0,0,0,0,0,0
41.8736,0,0,0,0,0,0
41.8847,0,0,0,0,0,0
41.9108,0,0,0,0,0,0
42.0352,0,0,0,0,0,0
42.0403,0,0,0,0,0,0
42.0502,0,0,0,0,0,0
42.0619,0,0,0,0,0,0
42.097,0,0,0,0,0,0
42.1077,0,0,0,0,0,0
42.132,0,0,0,0,0,0
42.1334,0,0,0,0,0,0
42.2355,0,0,0,0,0,0
42.2582,0,0,0,0,0,0
42.2685,0,0,0,0,0,0
42.3049,0,0,0,0,0,0
42.3959,0,0,0,0,0,0
42.4522,0,0,0,0,0,0
42.4872,0,0,0,0,0,0
42.491,0,0,0,0,0,0
42.538,0,0,0,0,0,0
42.5614,0,0,0,0,0,0
42.565,0,0,0,0,0,0
42.5739,0,0,0,0,0,0
42.5987,0,0,0,0,0,0
42.6875,0,0,0,0,0,0
42.6992,0,0,0,0,0,0
42.737,0,0,0,0,0,0
42.8393,0,0,0,0,0,0
42.8399,0,0,0,0,0,0
42.8528,0,0,0,0,0,0
42.8625,0,0,0,0,0,0
42.9094,0,0,0,0,0,0
42.9143,0,0,0,0,0,0
42.9171,0,0,0,0,0,0
42.9427,0,0,0,0,0,0
42.9652,0,0,0,0,0,0
43.0486,0,0,0,0,0,0
43.0594,0,0,0,0,0,0
43.0977,0,0,0,0,0,0
43.1927,0,0,0,0,0,0
43.2698,0,0,0,0,0,0
43.304,0,0,0,0,0,0
43.3134,0,0,0,0,0,0
43.3435,0,0,0,0,0,0
43.3551,0,0,0,0,0,0
43.415,0,0,0,0,0,0
43.4311,0,0,0,0,0,0
43.4381,0,0,0,0,0,0
43.5181,0,0,0,0,0,0
43.5302,0,0,0,0,0,0
43.5668,0,0,0,0,0,0
43.6564,0,0,0,0,0,0
43.703,0,0,0,0,0,0
43.7412,0,0,0,0,0,0
43.7508,0,0,0,0,0,0
43.7829,0,0,0,0,0,0
43.7858,0,0,0,0,0,0
43.7869,0,0,0,0,0,0
43.8053,0,0,0,0,0,0
43.8286,0,0,0,0,0,0
43.9088,0,0,0,0,0,0
43.9191,0,0,0,0,0,0
43.9427,0,0,0,0,0,0
44.0586,0,0,0,0,0,0
44.1157,0,0,0,0,0,0
44.1193,0,0,0,0,0,0
44.129,0,0,0,0,0,0
44.1326,0,0,0,0,0,0
44.1366,0,0,0,0,0,0
44.1697,0,0,0,0,0,0
44.1929,0,0,0,0,0,0
44.1929,0,0,0,0,0,0
44.282,0,0,0,0,0,0
44.2942,0,0,0,0,0,0
44.3376,0,0,0,0,0,0
44.4548,0,0,0,0,0,0
44.4695,0,0,0,0,0,0
44.5433,0,0,0,0,0,0
44.5481,0,0,0,0,0,0
44.5507,0,0,0,0,0,0
44.571,0,0,0,0,0,0
44.5821,0,0,0,0,0,0
44.6119,0,0,0,0,0,0
44.6315,0,0,0,0,0,0
44.6673,0,0,0,0,0,0
44.6781,0,0,0,0,0,0
44.7026,0,0,0,0,0,0
44.8138,0,0,0,0,0,0
44.8758,0,0,0,0,0,0
44.9184,0,0,0,0,0,0
44.9273,0,0,0,0,0,0
44.9697,0,0,0,0,0,0
44.9804,0,0,0,0,0,0
45.0073,0,0,0,0,0,0
45.0126,0,0,0,0,0,0
45.025,0,0,0,0,0,0
45.0996,0,0,0,0,0,0
45.1119,0,0,0,0,0,0
45.1365,0,0,0,0,0,0
45.227,0,0,0,0,0,0
45.2326,0,0,0,0,0,0
45.2806,0,0,0,0,0,0
45.2864,0,0,0,0,0,0
45.2997,0,0,0,0,0,0
45.3413,0,0,0,0,0,0
45.3457,0,0,0,0,0,0
45.3509,0,0,0,0,0,0
45.8295,0,0,0,0,0,0
45.9188,0,0,0,0,0,0
45.9305,0,0,0,0,0,0
45.9732,0,0,0,0,0,0
46.0623,0,0,0,0,0,0
46.119,0,0,0,0,0,0
46.2037,0,0,0,0,0,0
46.2139,0,0,0,0,0,0
46.2283,0,0,0,0,0,0
46.2328,0,0,0,0,0,0
46.24,0,0,0,0,0,0
46.2562,0,0,0,0,0,0
46.2837,0,0,0,0,0,0
46.3681,0,0,0,0,0,0
46.3795,0,0,0,0,0,0
46.4191,0,0,0,0,0,0
46.5032,0,0,0,0,0,0
46.5813,0,0,0,0,0,0
46.6633,0,0,0,0,0,0
46.6735,0,0,0,0,0,0
46.6883,0,0,0,0,0,0
46.693,0,0,0,0,0,0
46.7458,0,0,0,0,0,0
46.7594,0,0,0,0,0,0
46.764,0,0,0,0,0,0
46.8365,0,0,0,0,0,0
46.8477,0,0,0,0,0,0
46.8956,0,0,0,0,0,0
46.9816,0,0,0,0,0,0
47.0201,0,0,0,0,0,0
47.0262,0,0,0,0,0,0
47.03,0,0,0,0,0,0
47.0615,0,0,0,0,0,0
47.0707,0,0,0,0,0,0
47.0867,0,0,0,0,0,0
47.0967,0,0,0,0,0,0
47.1814,0,0,0,0,0,0
47.216,0,0,0,0,0,0
47.227,0,0,0,0,0,0
47.2559,0,0,0,0,0,0
47.3477,0,0,0,0,0,0
47.3665,0,0,0,0,0,0
47.4494,0,0,0,0,0,0
47.4593,0,0,0,0,0,0
47.4849,0,0,0,0,0,0
47.5159,0,0,0,0,0,0
47.5249,0,0,0,0,0,0
47.572,0,0,0,0,0,0
47.5965,0,0,0,0,0,0
47.6866,0,0,0,0,0,0
47.698,0,0,0,0,0,0
47.7357,0,0,0,0,0,0
47.8218,0,0,0,0,0,0
47.892,0,0,0,0,0,0
47.9351,0,0,0,0,0,0
47.9439,0,0,0,0,0,0
47.9755,0,0,0,0,0,0
47.9854,0,0,0,0,0,0
48.0103,0,0,0,0,0,0
48.0343,0,0,0,0,0,0
48.0578,0,0,0,0,0,0
48.1077,0,0,0,0,0,0
48.1196,0,0,0,0,0,0
48.1601,0,0,0,0,0,0
48.291,0,0,0,0,0,0
48.3276,0,0,0,0,0,0
48.3421,0,0,0,0,0,0
48.3526,0,0,0,0,0,0
48.3678,0,0,0,0,0,0
48.3725,0,0,0,0,0,0
48.3848,0,0,0,0,0,0
48.4112,0,0,0,0,0,0
48.4315,0,0,0,0,0,0
48.4827,0,0,0,0,0,0
48.4938,0,0,0,0,0,0
48.5492,0,0,0,0,0,0
48.6917,0,0,0,0,0,0
48.6978,0,0,0,0,0,0
48.7028,0,0,0,0,0,0
48.7107,0,0,0,0,0,0
48.7148,0,0,0,0,0,0
48.7162,0,0,0,0,0,0
48.7228,0,0,0,0,0,0
48.7324,0,0,0,0,0,0
48.7578,0,0,0,0,0,0
48.8479,0,0,0,0,0,0
48.859,0,0,0,0,0,0
48.8984,0,0,0,0,0,0
49.0128,0,0,0,0,0,0
49.0544,0,0,0,0,0,0
49.0573,0,0,0,0,0,0
49.0623,0,0,0,0,0,0
49.0663,0,0,0,0,0,0
49.0667,0,0,0,0,0,0
49.1081,0,0,0,0,0,0
49.1312,0,0,0,0,0,0
49.1351,0,0,0,0,0,0
49.2618,0,0,0,0,0,0
49.2722,0,0,0,0,0,0
49.2958,0,0,0,0,0,0
49.3895,0,0,0,0,0,0
49.4492,0,0,0,0,0,0
49.4808,0,0,0,0,0,0
49.4866,0,0,0,0,0,0
49.4917,0,0,0,0,0,0
49.4924,0,0,0,0,0,0
49.8544,0,0,0,0,0,0
49.8568,0,0,0,0,0,0
49.8996,0,0,0,0,0,0
49.9688,0,0,0,0,0,0
49.9796,0,0,0,0,0,0
50.0085,0,0,0,0,0,0
50.1264,0,0,0,0,0,0
50.1321,0,0,0,0,0,0
50.136,0,0,0,0,0,0
50.1399,0,0,0,0,0,0
50.1991,0,0,0,0,0,0
50.2035,0,0,0,0,0,0
50.2136,0,0,0,0,0,0
50.2348,0,0,0,0,0,0
50.2741,0,0,0,0,0,0
50.3509,0,0,0,0,0,0
50.3646,0,0,0,0,0,0
50.4051,0,0,0,0,0,0
50.504,0,0,0,0,0,0
51.2532,0,0,0,0,0,0
51.3039,0,0,0,0,0,0
51.3134,0,0,0,0,0,0
51.3489,0,0,0,0,0,0
51.3538,0,0,0,0,0,0
51.3621,0,0,0,0,0,0
51.3868,0,0,0,0,0,0
51.3868,0,0,0,0,0,0
51.4541,0,0,0,0,0,0
51.4667,0,0,0,0,0,0
51.5086,0,0,0,0,0,0
51.5955,0,0,0,0,0,0
51.6739,0,0,0,0,0,0
51.7587,0,0,0,0,0,0
51.7699,0,0,0,0,0,0
51.7824,0,0,0,0,0,0
51.7867,0,0,0,0,0,0
51.8375,0,0,0,0,0,0
51.8824,0,0,0,0,0,0
51.922,0,0,0,0,0,0
52.0135,0,0,0,0,0,0
52.0242,0,0,0,0,0,0
52.0493,0,0,0,0,0,0
52.2051,0,0,0,0,0,0
52.2111,0,0,0,0,0,0
52.2157,0,0,0,0,0,0
52.2458,0,0,0,0,0,0
52.2454,0,0,0,0,0,0
52.269,0,0,0,0,0,0
52.28,0,0,0,0,0,0
52.3163,0,0,0,0,0,0
52.3513,0,0,0,0,0,0
52.4294,0,0,0,0,0,0
52.4401,0,0,0,0,0,0
52.4662,0,0,0,0,0,0
52.5695,0,0,0,0,0,0
52.6102,0,0,0,0,0,0
52.6337,0,0,0,0,0,0
52.6383,0,0,0,0,0,0
52.6596,0,0,0,0,0,0
52.663,0,0,0,0,0,0
52.7167,0,0,0,0,0,0
52.7396,0,0,0,0,0,0
52.743,0,0,0,0,0,0
52.8162,0,0,0,0,0,0
52.8287,0,0,0,0,0,0
52.8656,0,0,0,0,0,0
52.9925,0,0,0,0,0,0
52.9983,0,0,0,0,0,0
53.0146,0,0,0,0,0,0
53.0247,0,0,0,0,0,0
53.0657,0,0,0,0,0,0
53.076,0,0,0,0,0,0
53.0929,0,0,0,0,0,0
53.1201,0,0,0,0,0,0
53.1384,0,0,0,0,0,0
53.1972,0,0,0,0,0,0
53.2087,0,0,0,0,0,0
53.2454,0,0,0,0,0,0
53.3401,0,0,0,0,0,0
53.3768,0,0,0,0,0,0
53.4676,0,0,0,0,0,0
53.4778,0,0,0,0,0,0
53.4945,0,0,0,0,0,0
53.5054,0,0,0,0,0,0
53.555,0,0,0,0,0,0
53.5646,0,0,0,0,0,0
53.5688,0,0,0,0,0,0
53.6347,0,0,0,0,0,0
53.6469,0,0,0,0,0,0
53.6835,0,0,0,0,0,0
53.8565,0,0,0,0,0,0
53.8634,0,0,0,0,0,0
53.8835,0,0,0,0,0,0
53.8875,0,0,0,0,0,0
53.9045,0,0,0,0,0,0
53.9139,0,0,0,0,0,0
53.9309,0,0,0,0,0,0
53.9392,0,0,0,0,0,0
54.0076,0,0,0,0,0,0
54.0175,0,0,0,0,0,0
54.0279,0,0,0,0,0,0
54.0542,0,0,0,0,0,0
54.1706,0,0,0,0,0,0
54.1779,0,0,0,0,0,0
54.2015,0,0,0,0,0,0
54.2465,0,0,0,0,0,0
54.2705,0,0,0,0,0,0
54.2727,0,0,0,0,0,0
54.2806,0,0,0,0,0,0
54.3166,0,0,0,0,0,0
54.3509,0,0,0,0,0,0
54.4258,0,0,0,0,0,0
54.4364,0,0,0,0,0,0
54.462,0,0,0,0,0,0
54.5695,0,0,0,0,0,0
54.6208,0,0,0,0,0,0
54.6299,0,0,0,0,0,0
54.6404,0,0,0,0,0,0
54.6851,0,0,0,0,0,0
54.6965,0,0,0,0,0,0
54.7089,0,0,0,0,0,0
54.7466,0,0,0,0,0,0
54.7724,0,0,0,0,0,0
54.8606,0,0,0,0,0,0
54.8732,0,0,0,0,0,0
54.9091,0,0,0,0,0,0
55.04,0,0,0,0,0,0
55.0544,0,0,0,0,0,0
55.0473,0,0,0,0,0,0
55.0799,0,0,0,0,0,0
55.084,0,0,0,0,0,0
55.0875,0,0,0,0,0,0
55.1162,0,0,0,0,0,0
55.1243,0,0,0,0,0,0
55.1491,0,0,0,0,0,0
55.237,0,0,0,0,0,0
55.2504,0,0,0,0,0,0
55.2866,0,0,0,0,0,0
55.3785,0,0,0,0,0,0
55.416,0,0,0,0,0,0
55.4595,0,0,0,0,0,0
55.4655,0,0,0,0,0,0
55.5068,0,0,0,0,0,0
55.5269,0,0,0,0,0,0
55.5299,0,0,0,0,0,0
55.5428,0,0,0,0,0,0
55.5785,0,0,0,0,0,0
55.6526,0,0,0,0,0,0
55.6638,0,0,0,0,0,0
55.7005,0,0,0,0,0,0
55.7997,0,0,0,0,0,0
55.8063,0,0,0,0,0,0
55.8568,0,0,0,0,0,0
55.8666,0,0,0,0,0,0
55.8917,0,0,0,0,0,0
55.8925,0,0,0,0,0,0
55.9032,0,0,0,0,0,0
55.9388,0,0,0,0,0,0
55.9704,0,0,0,0,0,0
56.0584,0,0,0,0,0,0
56.0691,0,0,0,0,0,0
56.0932,0,0,0,0,0,0
56.1856,0,0,0,0,0,0
56.2087,0,0,0,0,0,0
56.2437,0,0,0,0,0,0
56.2543,0,0,0,0,0,0
56.2785,0,0,0,0,0,0
56.2846,0,0,0,0,0,0
56.2883,0,0,0,0,0,0
56.2892,0,0,0,0,0,0
56.3134,0,0,0,0,0,0
56.402,0,0,0,0,0,0
56.4143,0,0,0,0,0,0
56.4507,0,0,0,0,0,0
56.5928,0,0,0,0,0,0
56.616,0,0,0,0,0,0
56.6355,0,0,0,0,0,0
56.6458,0,0,0,0,0,0
56.6512,0,0,0,0,0,0
56.6577,0,0,0,0,0,0
56.6706,0,0,0,0,0,0
56.6879,0,0,0,0,0,0
56.7143,0,0,0,0,0,0
56.8027,0,0,0,0,0,0
56.8144,0,0,0,0,0,0
56.8504,0,0,0,0,0,0
56.9617,0,0,0,0,0,0
56.994,0,0,0,0,0,0
57.0036,0,0,0,0,0,0
57.0342,0,0,0,0,0,0
57.0762,0,0,0,0,0,0
57.0863,0,0,0,0,0,0
57.1039,0,0,0,0,0,0
57.1472,0,0,0,0,0,0
57.1681,0,0,0,0,0,0
57.2433,0,0,0,0,0,0
57.2556,0,0,0,0,0,0
57.292,0,0,0,0,0,0
57.4245,0,0,0,0,0,0
57.4248,0,0,0,0,0,0
57.4302,0,0,0,0,0,0
57.4311,0,0,0,0,0,0
57.437,0,0,0,0,0,0
57.4635,0,0,0,0,0,0
57.4696,0,0,0,0,0,0
57.5257,0,0,0,0,0,0
57.5317,0,0,0,0,0,0
57.6118,0,0,0,0,0,0
57.6247,0,0,0,0,0,0
57.6608,0,0,0,0,0,0
57.8023,0,0,0,0,0,0
57.8053,0,0,0,0,0,0
57.8289,0,0,0,0,0,0
57.8394,0,0,0,0,0,0
57.8708,0,0,0,0,0,0
57.9156,0,0,0,0,0,0
57.9373,0,0,0,0,0,0
57.9477,0,0,0,0,0,0
57.9753,0,0,0,0,0,0
58.063,0,0,0,0,0,0
58.0737,0,0,0,0,0,0
58.0954,0,0,0,0,0,0
58.2007,0,0,0,0,0,0
58.2198,0,0,0,0,0,0
58.2526,0,0,0,0,0,0
58.2581,0,0,0,0,0,0
58.3073,0,0,0,0,0,0
58.3305,0,0,0,0,0,0
58.3338,0,0,0,0,0,0
58.3421,0,0,0,0,0,0
58.3684,0,0,0,0,0,0
58.4537,0,0,0,0,0,0
58.466,0,0,0,0,0,0
58.5277,0,0,0,0,0,0
58.6239,0,0,0,0,0,0
58.6571,0,0,0,0,0,0
58.7117,0,0,0,0,0,0
58.7231,0,0,0,0,0,0
58.7435,0,0,0,0,0,0
58.7499,0,0,0,0,0,0
58.7552,0,0,0,0,0,0
58.7884,0,0,0,0,0,0
58.8197,0,0,0,0,0,0
58.8976,0,0,0,0,0,0
58.9086,0,0,0,0,0,0
58.9311,0,0,0,0,0,0
59.0267,0,0,0,0,0,0
59.0857,0,0,0,0,0,0
59.1633,0,0,0,0,0,0
59.1747,0,0,0,0,0,0
59.1877,0,0,0,0,0,0
59.1918,0,0,0,0,0,0
59.2092,0,0,0,0,0,0
59.2508,0,0,0,0,0,0
59.2908,0,0,0,0,0,0
59.3615,0,0,0,0,0,0
59.3723,0,0,0,0,0,0
59.3938,0,0,0,0,0,0
59.4998,0,0,0,0,0,0
59.5026,0,0,0,0,0,0
59.599,0,0,0,0,0,0
59.6089,0,0,0,0,0,0
59.6386,0,0,0,0,0,0
59.6486,0,0,0,0,0,0
59.6841,0,0,0,0,0,0
59.7242,0,0,0,0,0,0
59.7878,0,0,0,0,0,0
59.8493,0,0,0,0,0,0
59.8611,0,0,0,0,0,0
59.9029,0,0,0,0,0,0
60.0303,0,0,0,0,0,0
60.0355,0,0,0,0,0,0
60.0607,0,0,0,0,0,0
60.0703,0,0,0,0,0,0
60.1346,0,0,0,0,0,0
60.1465,0,0,0,0,0,0
60.1587,0,0,0,0,0,0
60.1715,0,0,0,0,0,0
60.1794,0,0,0,0,0,0
60.2472,0,0,0,0,0,0
60.2587,0,0,0,0,0,0
60.3011,0,0,0,0,0,0
60.4075,0,0,0,0,0,0
60.451,0,0,0,0,0,0
60.4597,0,0,0,0,0,0
60.4634,0,0,0,0,0,0
60.4759,0,0,0,0,0,0
60.4803,0,0,0,0,0,0
60.4909,0,0,0,0,0,0
60.535,0,0,0,0,0,0
