Time, r_SP, r_MV, control_to_display, w_output, Y_to_display, w_y, writer_time, r_u, pulse_to_display, w_output, time_reader, reader_out, reader_control, reader_pulse
324.6134, 1.0000, 0.7600, 0.2404, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865213234.0000, 0.7598, 0.2404, 1.0000
324.6188, 1.0000, 0.7601, 0.2404, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865213234.0000, 0.7598, 0.2404, 1.0000
324.6194, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865213234.0000, 0.7598, 0.2404, 1.0000
324.6272, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865213234.0000, 0.7598, 0.2404, 1.0000
324.6303, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865213234.0000, 0.7598, 0.2404, 1.0000
324.6317, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865213234.0000, 0.7601, 0.2404, 1.0000
324.6968, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2404, 1.0000
324.7092, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.7592, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.7862, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.7963, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.8133, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.8230, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.8251, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.8866, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.9824, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
324.9843, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0374, 1.0000, 0.7601, 0.2400, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0442, 1.0000, 0.7601, 0.2399, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0635, 1.0000, 0.7601, 0.2399, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0630, 1.0000, 0.7601, 0.2399, 0.2400, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0703, 1.0000, 0.7601, 0.2399, 0.2399, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0823, 1.0000, 0.7601, 0.2399, 0.2399, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0874, 1.0000, 0.7601, 0.2399, 0.2399, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.0904, 1.0000, 0.7601, 0.2399, 0.2399, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1339, 1.0000, 0.7601, 0.2399, 0.2399, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1382, 1.0000, 0.7601, 0.2399, 0.2399, 0.7601, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1594, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1696, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1747, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1789, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1791, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2400, 1.0000
325.1803, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2399, 1.0000
325.2004, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2399, 1.0000
325.2286, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7601, 0.2399, 1.0000
325.2307, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.1617, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.2436, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2400, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.2904, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.3007, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.3051, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.3173, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.3432, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.4941, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.4963, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.5011, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.5238, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.5609, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.5832, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 865926871.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.6047, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.6066, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.6216, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.6311, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7601, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.6621, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.6835, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.7076, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.7182, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.7464, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.7501, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.7967, 1.0000, 0.7601, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8013, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8256, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8364, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8384, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8489, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8544, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8763, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8451, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 865926871.0000, 0.7602, 0.2399, 1.0000
325.8972, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
325.9009, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
325.9377, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.0592, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.0975, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1117, 1.0000, 0.7603, 0.2399, 0.2399, 0.7602, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1181, 1.0000, 0.7603, 0.2399, 0.2399, 0.7603, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1349, 1.0000, 0.7603, 0.2399, 0.2399, 0.7603, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1401, 1.0000, 0.7603, 0.2399, 0.2399, 0.7603, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1534, 1.0000, 0.7603, 0.2399, 0.2399, 0.7604, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1589, 1.0000, 0.7603, 0.2399, 0.2399, 0.7604, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1639, 1.0000, 0.7603, 0.2399, 0.2399, 0.7604, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1682, 1.0000, 0.7603, 0.2399, 0.2399, 0.7604, 0.7603, 866613323.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1810, 1.0000, 0.7603, 0.2399, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1910, 1.0000, 0.7603, 0.2399, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.1998, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.2027, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2399, 1.0000
326.2406, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 866613323.0000, 0.7602, 0.2397, 1.0000
326.2454, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7602, 0.2397, 1.0000
326.2561, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7603, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.7467, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.7534, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.7715, 1.0000, 0.7603, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.7759, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8198, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8251, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8309, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8387, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8446, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8550, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
326.8815, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0180, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0570, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0631, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0684, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0715, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0733, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0753, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0770, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7603, 0.2397, 1.0000
327.0814, 1.0000, 0.7604, 0.2397, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.0857, 1.0000, 0.7604, 0.2396, 0.2399, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.1137, 1.0000, 0.7604, 0.2396, 0.2396, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.1218, 1.0000, 0.7604, 0.2396, 0.2396, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.1402, 1.0000, 0.7604, 0.2396, 0.2396, 0.7604, 0.7604, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.1873, 1.0000, 0.7604, 0.2396, 0.2396, 0.7604, 0.7606, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.1932, 1.0000, 0.7604, 0.2396, 0.2396, 0.7604, 0.7606, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.1970, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2016, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2034, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 867098115.0000, 0.2399, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2061, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 867098115.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2067, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2107, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2131, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2457, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2199, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2588, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.2387, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 867098115.0000, 0.7604, 0.2397, 1.0000
327.3103, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.3274, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4403, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4464, 1.0000, 0.7606, 0.2396, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4584, 1.0000, 0.7606, 0.2394, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4599, 1.0000, 0.7606, 0.2394, 0.2396, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4642, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4656, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4682, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4977, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2397, 1.0000
327.4994, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5037, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5128, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5174, 1.0000, 0.7606, 0.2394, 0.2394, 0.7604, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5483, 1.0000, 0.7606, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5500, 1.0000, 0.7606, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5564, 1.0000, 0.7606, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5618, 1.0000, 0.7606, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5621, 1.0000, 0.7606, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5642, 1.0000, 0.7606, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.5729, 1.0000, 0.7607, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2396, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.6139, 1.0000, 0.7607, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2394, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.6140, 1.0000, 0.7607, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2394, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
327.6160, 1.0000, 0.7607, 0.2394, 0.2394, 0.7607, 0.7606, 868628576.0000, 0.2394, 1.0000, 1.0000, 868628576.0000, 0.7604, 0.2394, 1.0000
