Time, consumer_reader_ch1, consumer_reader_ch2, producer_writer_ch1, producer_writer_ch2
435.5576, 24, 10, 64, 10
435.5685, 24, 10, 64, 10
435.6073, 24, 10, 64, 38
435.6218, 64, 10, 64, 38
435.6636, 64, 10, 64, 38
435.6755, 64, 38, 64, 38
435.7075, 64, 38, 64, 38
435.7680, 64, 38, 64, 38
435.7940, 64, 38, 23, 38
435.8050, 64, 38, 23, 38
435.8467, 64, 38, 23, 93
435.8740, 23, 38, 23, 93
435.9153, 23, 38, 23, 93
435.9273, 23, 93, 23, 93
435.9558, 23, 93, 23, 93
436.0185, 23, 93, 23, 93
436.0427, 23, 93, 34, 93
436.0536, 23, 93, 34, 93
436.0917, 23, 93, 34, 26
436.1056, 34, 93, 34, 26
436.1473, 34, 93, 34, 26
436.1592, 34, 26, 34, 26
436.1907, 34, 26, 34, 26
436.2496, 34, 26, 34, 26
436.2769, 34, 26, 1, 26
436.2878, 34, 26, 1, 26
436.3344, 34, 26, 1, 45
436.3763, 1, 26, 1, 45
436.4174, 1, 26, 1, 45
436.4310, 1, 45, 1, 45
436.4969, 1, 45, 1, 45
436.5519, 1, 45, 1, 45
436.5844, 1, 45, 25, 45
436.5954, 1, 45, 25, 45
436.6336, 1, 45, 25, 94
436.6483, 25, 45, 25, 94
436.6901, 25, 45, 25, 94
436.7024, 25, 94, 25, 94
436.7321, 25, 94, 25, 94
436.7935, 25, 94, 25, 94
436.8196, 25, 94, 66, 94
436.8303, 25, 94, 66, 94
436.8773, 25, 94, 66, 6
436.9050, 66, 94, 66, 6
436.9468, 66, 94, 66, 6
436.9591, 66, 6, 66, 6
436.9880, 66, 6, 66, 6
437.0500, 66, 6, 66, 6
437.0750, 66, 6, 89, 6
437.0859, 66, 6, 89, 6
437.1240, 66, 6, 89, 56
437.1376, 89, 6, 89, 56
437.1787, 89, 6, 89, 56
437.1907, 89, 56, 89, 56
437.2186, 89, 56, 89, 56
437.3157, 89, 56, 89, 56
437.3794, 89, 56, 47, 56
437.3901, 89, 56, 47, 56
437.4342, 89, 56, 47, 95
437.4617, 47, 56, 47, 95
437.5048, 47, 56, 47, 95
437.5168, 47, 95, 47, 95
437.5433, 47, 95, 47, 95
437.6108, 47, 95, 47, 95
437.6769, 47, 95, 26, 95
437.6876, 47, 95, 26, 95
437.7256, 47, 95, 26, 84
437.7531, 26, 95, 26, 84
437.7924, 26, 95, 26, 84
437.8035, 26, 84, 26, 84
437.8317, 26, 84, 26, 84
437.8972, 26, 84, 26, 84
437.9170, 26, 84, 3, 84
437.9280, 26, 84, 3, 84
437.9765, 26, 84, 3, 60
438.0036, 3, 84, 3, 60
438.0479, 3, 84, 3, 60
438.0599, 3, 60, 3, 60
438.0885, 3, 60, 3, 60
438.1502, 3, 60, 3, 60
438.1747, 3, 60, 40, 60
438.1856, 3, 60, 40, 60
438.2246, 3, 60, 40, 82
438.2390, 40, 60, 40, 82
438.2803, 40, 60, 40, 82
438.2922, 40, 82, 40, 82
438.3230, 40, 82, 40, 82
438.3836, 40, 82, 40, 82
438.4068, 40, 82, 55, 82
438.4176, 40, 82, 55, 82
438.4591, 40, 82, 55, 73
438.4863, 55, 82, 55, 73
438.5290, 55, 82, 55, 73
438.5407, 55, 73, 55, 73
438.5697, 55, 73, 55, 73
438.6317, 55, 73, 55, 73
438.6827, 55, 73, 48, 73
438.6936, 55, 73, 48, 73
438.7312, 55, 73, 48, 95
438.7459, 48, 73, 48, 95
438.7883, 48, 73, 48, 95
438.8005, 48, 95, 48, 95
438.8323, 48, 95, 48, 95
438.8914, 48, 95, 48, 95
438.9195, 48, 95, 90, 95
438.9305, 48, 95, 90, 95
438.9787, 48, 95, 90, 5
439.0066, 90, 95, 90, 5
439.0496, 90, 95, 90, 5
439.0620, 90, 5, 90, 5
439.0902, 90, 5, 90, 5
439.1538, 90, 5, 90, 5
439.1781, 90, 5, 46, 5
439.1889, 90, 5, 46, 5
439.2267, 90, 5, 46, 66
439.2402, 46, 5, 46, 66
439.3002, 46, 5, 46, 66
439.3133, 46, 66, 46, 66
439.3403, 46, 66, 46, 66
439.4061, 46, 66, 46, 66
439.4297, 46, 66, 67, 66
439.4405, 46, 66, 67, 66
439.4823, 46, 66, 67, 63
439.5100, 67, 66, 67, 63
439.5565, 67, 66, 67, 63
439.5686, 67, 63, 67, 63
439.5970, 67, 63, 67, 63
439.6609, 67, 63, 67, 63
439.7118, 67, 63, 4, 63
439.7228, 67, 63, 4, 63
439.7606, 67, 63, 4, 90
439.7752, 4, 63, 4, 90
439.8165, 4, 63, 4, 90
439.8292, 4, 90, 4, 90
439.8690, 4, 90, 4, 90
439.9307, 4, 90, 4, 90
439.9592, 4, 90, 8, 90
439.9703, 4, 90, 8, 90
440.0144, 4, 90, 8, 90
440.0429, 8, 90, 8, 90
440.0866, 8, 90, 8, 90
440.1001, 8, 90, 8, 90
440.1299, 8, 90, 8, 90
440.1936, 8, 90, 8, 90
440.2199, 8, 90, 68, 90
440.2311, 8, 90, 68, 90
440.2717, 8, 90, 68, 61
440.2866, 68, 90, 68, 61
440.3297, 68, 90, 68, 61
440.3422, 68, 61, 68, 61
440.3761, 68, 61, 68, 61
440.4945, 68, 61, 68, 61
440.5412, 68, 61, 35, 61
440.5528, 68, 61, 35, 61
440.5945, 68, 61, 35, 93
440.6238, 35, 61, 35, 93
440.6680, 35, 61, 35, 93
440.6811, 35, 93, 35, 93
440.7109, 35, 93, 35, 93
440.7757, 35, 93, 35, 93
440.8025, 35, 93, 55, 93
440.8140, 35, 93, 55, 93
440.8623, 35, 93, 55, 1
440.8768, 55, 93, 55, 1
440.9167, 55, 93, 55, 1
440.9286, 55, 1, 55, 1
440.9585, 55, 1, 55, 1
441.0205, 55, 1, 55, 1
441.0429, 55, 1, 51, 1
441.0540, 55, 1, 51, 1
441.0917, 55, 1, 51, 44
441.1191, 51, 1, 51, 44
441.1625, 51, 1, 51, 44
441.1749, 51, 44, 51, 44
441.2037, 51, 44, 51, 44
441.2855, 51, 44, 51, 44
441.3067, 51, 44, 10, 44
441.3353, 51, 44, 10, 44
441.3433, 10, 44, 10, 44
441.4205, 10, 44, 10, 51
441.4472, 10, 44, 10, 51
441.4581, 10, 51, 10, 51
441.4910, 10, 51, 10, 51
441.5421, 10, 51, 10, 51
441.6087, 10, 51, 91, 51
441.6197, 10, 51, 91, 51
441.6490, 91, 51, 91, 51
441.6564, 91, 51, 91, 88
441.6888, 91, 51, 91, 88
441.6996, 91, 88, 91, 88
441.7671, 91, 88, 91, 88
441.7852, 91, 88, 91, 88
441.8514, 91, 88, 35, 88
441.8630, 91, 88, 35, 88
441.8924, 35, 88, 35, 88
441.8983, 35, 88, 35, 47
441.9312, 35, 88, 35, 47
441.9418, 35, 47, 35, 47
441.9721, 35, 47, 35, 47
442.0352, 35, 47, 35, 47
442.0686, 35, 47, 48, 47
442.0793, 35, 47, 48, 47
442.1174, 35, 47, 48, 75
442.1481, 48, 47, 48, 75
442.1870, 48, 47, 48, 75
442.1981, 48, 75, 48, 75
442.3889, 48, 75, 48, 75
442.4181, 48, 75, 48, 75
442.5117, 48, 75, 81, 75
442.5228, 48, 75, 81, 75
442.5603, 48, 75, 81, 56
442.5866, 81, 75, 81, 56
442.6251, 81, 75, 81, 56
442.6360, 81, 56, 81, 56
442.6662, 81, 56, 81, 56
442.7260, 81, 56, 81, 56
442.7613, 81, 56, 0, 56
442.7732, 81, 56, 0, 56
442.8115, 81, 56, 0, 29
442.8400, 0, 56, 0, 29
442.8788, 0, 56, 0, 29
442.8897, 0, 29, 0, 29
442.9198, 0, 29, 0, 29
442.9789, 0, 29, 0, 29
443.0139, 0, 29, 51, 29
443.0257, 0, 29, 51, 29
443.0640, 0, 29, 51, 42
443.0937, 51, 29, 51, 42
443.1325, 51, 29, 51, 42
443.1433, 51, 42, 51, 42
443.1729, 51, 42, 51, 42
443.2622, 51, 42, 51, 42
443.2900, 51, 42, 34, 42
443.3007, 51, 42, 34, 42
443.3389, 51, 42, 34, 49
443.3696, 34, 42, 34, 49
443.4099, 34, 42, 34, 49
443.4210, 34, 49, 34, 49
443.4519, 34, 49, 34, 49
443.5129, 34, 49, 34, 49
443.5454, 34, 49, 60, 49
443.5563, 34, 49, 60, 49
443.5951, 34, 49, 60, 1
443.6255, 60, 49, 60, 1
443.6646, 60, 49, 60, 1
443.6756, 60, 1, 60, 1
443.7057, 60, 1, 60, 1
443.7692, 60, 1, 60, 1
443.8743, 60, 1, 64, 1
443.8852, 60, 1, 64, 1
443.9234, 60, 1, 64, 64
443.9548, 64, 1, 64, 64
443.9945, 64, 1, 64, 64
444.0055, 64, 64, 64, 64
444.0354, 64, 64, 64, 64
444.1238, 64, 64, 43, 64
444.1487, 64, 64, 43, 64
444.1607, 43, 64, 43, 64
444.1909, 43, 64, 43, 64
444.1908, 43, 64, 43, 64
444.2307, 43, 64, 43, 72
444.2418, 43, 64, 43, 72
444.3115, 43, 72, 43, 72
444.3306, 43, 72, 55, 72
444.3994, 43, 72, 55, 72
444.4110, 55, 72, 55, 72
444.4799, 55, 72, 55, 72
444.4798, 55, 72, 55, 72
444.5195, 55, 72, 55, 11
444.5307, 55, 72, 55, 11
444.5609, 55, 11, 55, 11
444.6559, 55, 11, 33, 11
444.7412, 55, 11, 33, 11
444.7527, 33, 11, 33, 11
444.7799, 33, 11, 33, 11
444.7912, 33, 11, 33, 11
444.8220, 33, 11, 33, 42
444.8339, 33, 11, 33, 42
444.9013, 33, 42, 33, 42
444.9160, 33, 42, 56, 42
445.0066, 33, 42, 56, 42
445.0180, 56, 42, 56, 42
445.0440, 56, 42, 56, 42
445.0576, 56, 42, 56, 42
445.0848, 56, 42, 56, 40
445.0967, 56, 42, 56, 40
445.1662, 56, 40, 56, 40
445.2051, 56, 40, 96, 40
445.3104, 56, 40, 96, 40
445.3224, 96, 40, 96, 40
445.3512, 96, 40, 96, 40
445.3934, 96, 40, 96, 40
445.4197, 96, 40, 96, 59
445.4309, 96, 40, 96, 59
445.4939, 96, 59, 96, 59
445.5135, 96, 59, 36, 59
445.5985, 96, 59, 36, 59
445.6106, 36, 59, 36, 59
445.6363, 36, 59, 36, 59
445.6506, 36, 59, 36, 59
445.6764, 36, 59, 36, 58
445.6877, 36, 59, 36, 58
445.7504, 36, 58, 36, 58
445.7695, 36, 58, 10, 58
445.8580, 36, 58, 10, 58
445.8697, 10, 58, 10, 58
445.8960, 10, 58, 10, 58
445.9101, 10, 58, 10, 58
445.9358, 10, 58, 10, 28
445.9475, 10, 58, 10, 28
446.0118, 10, 28, 10, 28
446.0311, 10, 28, 46, 28
446.1187, 10, 28, 46, 28
446.1308, 46, 28, 46, 28
446.1560, 46, 28, 46, 28
446.1695, 46, 28, 46, 28
446.1953, 46, 28, 46, 97
446.2063, 46, 28, 46, 97
446.2772, 46, 97, 46, 97
446.2967, 46, 97, 75, 97
446.3783, 46, 97, 75, 97
446.3903, 75, 97, 75, 97
446.4163, 75, 97, 75, 97
446.4302, 75, 97, 75, 97
446.4563, 75, 97, 75, 94
446.4676, 75, 97, 75, 94
446.5340, 75, 94, 75, 94
446.5531, 75, 94, 24, 94
446.6433, 75, 94, 24, 94
446.6553, 24, 94, 24, 94
446.6831, 24, 94, 24, 94
446.6953, 24, 94, 24, 94
446.7241, 24, 94, 24, 56
446.7355, 24, 94, 24, 56
446.7995, 24, 56, 24, 56
446.8202, 24, 56, 50, 56
446.9050, 24, 56, 50, 56
446.9166, 50, 56, 50, 56
446.9425, 50, 56, 50, 56
446.9564, 50, 56, 50, 56
446.9827, 50, 56, 50, 25
446.9940, 50, 56, 50, 25
447.0584, 50, 25, 50, 25
447.0771, 50, 25, 85, 25
447.1799, 50, 25, 85, 25
447.1919, 85, 25, 85, 25
447.2176, 85, 25, 85, 25
447.2369, 85, 25, 85, 25
447.2575, 85, 25, 85, 53
447.2691, 85, 25, 85, 53
447.3389, 85, 53, 85, 53
447.3585, 85, 53, 19, 53
447.4415, 85, 53, 19, 53
447.4533, 19, 53, 19, 53
447.4813, 19, 53, 19, 53
447.4943, 19, 53, 19, 53
447.5213, 19, 53, 19, 71
447.5328, 19, 53, 19, 71
447.5958, 19, 71, 19, 71
447.6154, 19, 71, 55, 71
447.7008, 19, 71, 55, 71
447.7126, 55, 71, 55, 71
447.7394, 55, 71, 55, 71
447.7526, 55, 71, 55, 71
447.7792, 55, 71, 55, 80
447.7911, 55, 71, 55, 80
447.8541, 55, 80, 55, 80
447.8734, 55, 80, 24, 80
447.9585, 55, 80, 24, 80
447.9704, 24, 80, 24, 80
447.9963, 24, 80, 24, 80
448.0104, 24, 80, 24, 80
448.0361, 24, 80, 24, 19
448.0476, 24, 80, 24, 19
448.1281, 24, 19, 24, 19
448.1474, 24, 19, 96, 19
448.2290, 24, 19, 96, 19
448.2409, 96, 19, 96, 19
448.2660, 96, 19, 96, 19
448.2818, 96, 19, 96, 19
448.3065, 96, 19, 96, 67
448.3178, 96, 19, 96, 67
448.4561, 96, 67, 96, 67
448.5036, 96, 67, 44, 67
448.6080, 96, 67, 44, 67
448.6200, 44, 67, 44, 67
448.6463, 44, 67, 44, 67
448.6586, 44, 67, 44, 67
448.6886, 44, 67, 44, 3
448.6999, 44, 67, 44, 3
448.7654, 44, 3, 44, 3
448.7847, 44, 3, 30, 3
448.8664, 44, 3, 30, 3
448.8782, 30, 3, 30, 3
448.9038, 30, 3, 30, 3
448.9194, 30, 3, 30, 3
448.9440, 30, 3, 30, 29
448.9558, 30, 3, 30, 29
449.0189, 30, 29, 30, 29
449.0388, 30, 29, 46, 29
449.1422, 30, 29, 46, 29
449.1542, 46, 29, 46, 29
449.1800, 46, 29, 46, 29
449.1936, 46, 29, 46, 29
449.2196, 46, 29, 46, 86
449.2313, 46, 29, 46, 86
449.2933, 46, 86, 46, 86
449.3197, 46, 86, 70, 86
449.4183, 46, 86, 70, 86
449.4301, 70, 86, 70, 86
449.4555, 70, 86, 70, 86
449.5087, 70, 86, 70, 94
449.5128, 70, 86, 70, 94
449.5247, 70, 94, 70, 94
449.5923, 70, 94, 70, 94
449.6071, 70, 94, 70, 94
449.6761, 70, 94, 45, 94
449.6882, 70, 94, 45, 94
449.7257, 70, 94, 45, 58
449.7527, 45, 94, 45, 58
449.7949, 45, 94, 45, 58
449.8075, 45, 58, 45, 58
449.8710, 45, 58, 45, 58
449.8901, 45, 58, 45, 58
449.9529, 45, 58, 52, 58
449.9647, 45, 58, 52, 58
450.0024, 45, 58, 52, 8
450.0446, 52, 58, 52, 8
450.0891, 52, 58, 52, 8
450.1024, 52, 8, 52, 8
450.1678, 52, 8, 52, 8
450.1839, 52, 8, 52, 8
450.2523, 52, 8, 86, 8
450.2641, 52, 8, 86, 8
450.3026, 52, 8, 86, 98
450.3292, 86, 8, 86, 98
450.3710, 86, 8, 86, 98
450.3830, 86, 98, 86, 98
450.4535, 86, 98, 86, 98
450.4727, 86, 98, 86, 98
450.5345, 86, 98, 5, 98
450.5458, 86, 98, 5, 98
450.5838, 86, 98, 5, 13
450.6105, 5, 98, 5, 13
450.6527, 5, 98, 5, 13
450.6653, 5, 13, 5, 13
450.7298, 5, 13, 5, 13
450.7487, 5, 13, 5, 13
450.8121, 5, 13, 44, 13
450.8238, 5, 13, 44, 13
450.8613, 5, 13, 44, 30
450.8879, 44, 13, 44, 30
450.9444, 44, 13, 44, 30
450.9575, 44, 30, 44, 30
451.0286, 44, 30, 44, 30
451.0982, 44, 30, 44, 30
451.1323, 44, 30, 21, 30
451.1371, 44, 30, 21, 30
451.1591, 44, 30, 21, 47
451.1869, 21, 30, 21, 47
451.2300, 21, 30, 21, 47
451.2419, 21, 47, 21, 47
451.3075, 21, 47, 21, 47
451.3698, 21, 47, 21, 47
451.3894, 21, 47, 7, 47
451.4084, 7, 47, 7, 47
451.4481, 7, 47, 7, 47
451.4807, 7, 47, 7, 47
451.5239, 7, 47, 7, 58
451.5366, 7, 47, 7, 58
451.5658, 7, 58, 7, 58
451.6343, 7, 58, 0, 58
451.6527, 7, 58, 0, 58
451.6641, 0, 58, 0, 58
451.7139, 0, 58, 0, 58
451.7425, 0, 58, 0, 58
451.7855, 0, 58, 0, 78
451.7975, 0, 58, 0, 78
451.8264, 0, 78, 0, 78
451.8992, 0, 78, 29, 78
451.9208, 0, 78, 29, 78
451.9315, 29, 78, 29, 78
451.9871, 29, 78, 29, 78
452.0000, 29, 78, 29, 78
452.0417, 29, 78, 29, 7
452.0537, 29, 78, 29, 7
452.0850, 29, 7, 29, 7
452.1436, 29, 7, 58, 7
452.1709, 29, 7, 58, 7
452.1819, 58, 7, 58, 7
452.2240, 58, 7, 58, 7
452.2508, 58, 7, 58, 7
452.2928, 58, 7, 58, 53
452.3051, 58, 7, 58, 53
452.3337, 58, 53, 58, 53
452.3951, 58, 53, 79, 53
452.4201, 58, 53, 79, 53
452.4310, 79, 53, 79, 53
452.5179, 79, 53, 79, 53
452.5208, 79, 53, 79, 53
452.5624, 79, 53, 79, 7
452.5743, 79, 53, 79, 7
452.6021, 79, 7, 79, 7
452.6669, 79, 7, 72, 7
452.6856, 79, 7, 72, 7
452.6967, 72, 7, 72, 7
452.7420, 72, 7, 72, 7
452.7687, 72, 7, 72, 7
452.8102, 72, 7, 72, 75
452.8217, 72, 7, 72, 75
452.8491, 72, 75, 72, 75
452.9117, 72, 75, 10, 75
452.9344, 72, 75, 10, 75
452.9636, 10, 75, 10, 75
452.9847, 10, 75, 10, 75
453.0120, 10, 75, 10, 75
453.0526, 10, 75, 10, 2
453.0646, 10, 75, 10, 2
453.0958, 10, 2, 10, 2
453.1578, 10, 2, 4, 2
453.1807, 10, 2, 4, 2
453.1919, 4, 2, 4, 2
453.2299, 4, 2, 4, 2
453.2564, 4, 2, 4, 2
453.2993, 4, 2, 4, 8
453.3117, 4, 2, 4, 8
453.3402, 4, 8, 4, 8
453.4010, 4, 8, 40, 8
453.4887, 4, 8, 40, 8
453.5245, 40, 8, 40, 8
453.5622, 40, 8, 40, 8
453.5969, 40, 8, 40, 8
453.6393, 40, 8, 40, 26
453.6522, 40, 8, 40, 26
453.6864, 40, 26, 40, 26
453.7452, 40, 26, 2, 26
453.7722, 40, 26, 2, 26
453.7831, 2, 26, 2, 26
453.8224, 2, 26, 2, 26
453.8491, 2, 26, 2, 26
453.8914, 2, 26, 2, 86
453.9042, 2, 26, 2, 86
453.9330, 2, 86, 2, 86
454.0002, 2, 86, 85, 86
454.0185, 2, 86, 85, 86
454.0297, 85, 86, 85, 86
454.0685, 85, 86, 85, 86
454.0837, 85, 86, 85, 86
454.1255, 85, 86, 85, 6
454.1374, 85, 86, 85, 6
454.1678, 85, 6, 85, 6
454.2290, 85, 6, 46, 6
454.2521, 85, 6, 46, 6
454.2631, 46, 6, 46, 6
454.3050, 46, 6, 46, 6
454.3399, 46, 6, 46, 6
454.3804, 46, 6, 46, 23
454.3919, 46, 6, 46, 23
454.4212, 46, 23, 46, 23
454.4823, 46, 23, 4, 23
454.5308, 46, 23, 4, 23
454.5419, 4, 23, 4, 23
454.5806, 4, 23, 4, 23
454.5952, 4, 23, 4, 23
454.6361, 4, 23, 4, 51
454.6481, 4, 23, 4, 51
454.6762, 4, 51, 4, 51
454.7402, 4, 51, 37, 51
454.7590, 4, 51, 37, 51
454.7701, 37, 51, 37, 51
454.8164, 37, 51, 37, 51
454.8434, 37, 51, 37, 51
454.8873, 37, 51, 37, 1
454.9171, 37, 51, 37, 1
454.9271, 37, 1, 37, 1
455.0283, 37, 1, 37, 1
455.0967, 37, 1, 33, 1
455.1090, 37, 1, 33, 1
455.1483, 37, 1, 33, 10
455.1751, 33, 1, 33, 10
455.2178, 33, 1, 33, 10
455.2291, 33, 10, 33, 10
455.2557, 33, 10, 33, 10
455.3218, 33, 10, 33, 10
455.3854, 33, 10, 48, 10
455.3978, 33, 10, 48, 10
455.4372, 33, 10, 48, 92
455.4645, 48, 10, 48, 92
455.5089, 48, 10, 48, 92
455.5203, 48, 92, 48, 92
455.5469, 48, 92, 48, 92
455.6125, 48, 92, 48, 92
455.6802, 48, 92, 69, 92
455.6926, 48, 92, 69, 92
455.7304, 48, 92, 69, 0
455.7576, 69, 92, 69, 0
455.8019, 69, 92, 69, 0
455.8145, 69, 0, 69, 0
455.8417, 69, 0, 69, 0
455.9033, 69, 0, 69, 0
455.9947, 69, 0, 71, 0
456.0071, 69, 0, 71, 0
456.0469, 69, 0, 71, 50
456.0742, 71, 0, 71, 50
456.1207, 71, 0, 71, 50
456.1341, 71, 50, 71, 50
456.1614, 71, 50, 71, 50
456.2262, 71, 50, 71, 50
456.2928, 71, 50, 8, 50
456.3051, 71, 50, 8, 50
456.3446, 71, 50, 8, 81
456.3720, 8, 50, 8, 81
456.4159, 8, 50, 8, 81
456.4275, 8, 81, 8, 81
456.5008, 8, 81, 8, 81
456.5620, 8, 81, 8, 81
456.6312, 8, 81, 56, 81
456.6436, 8, 81, 56, 81
456.6814, 8, 81, 56, 87
456.7084, 56, 81, 56, 87
456.7492, 56, 81, 56, 87
456.7615, 56, 87, 56, 87
456.7885, 56, 87, 56, 87
456.8708, 56, 87, 56, 87
456.9327, 56, 87, 88, 87
456.9452, 56, 87, 88, 87
456.9834, 56, 87, 88, 28
457.0104, 88, 87, 88, 28
457.0549, 88, 87, 88, 28
457.0682, 88, 28, 88, 28
457.0951, 88, 28, 88, 28
457.1612, 88, 28, 88, 28
457.2289, 88, 28, 62, 28
457.2413, 88, 28, 62, 28
457.2803, 88, 28, 62, 51
457.3078, 62, 28, 62, 51
457.3463, 62, 28, 62, 51
457.3579, 62, 51, 62, 51
457.3849, 62, 51, 62, 51
457.4469, 62, 51, 62, 51
457.5144, 62, 51, 83, 51
457.5268, 62, 51, 83, 51
457.5646, 62, 51, 83, 18
457.5912, 83, 51, 83, 18
457.6376, 83, 51, 83, 18
457.6512, 83, 18, 83, 18
457.6785, 83, 18, 83, 18
457.7442, 83, 18, 83, 18
457.8110, 83, 18, 59, 18
457.8233, 83, 18, 59, 18
457.8923, 83, 18, 59, 23
457.9082, 59, 18, 59, 23
457.9524, 59, 18, 59, 23
457.9641, 59, 23, 59, 23
457.9919, 59, 23, 59, 23
458.0534, 59, 23, 59, 23
458.1277, 59, 23, 45, 23
458.1399, 59, 23, 45, 23
458.1776, 59, 23, 45, 14
458.2051, 45, 23, 45, 14
458.2497, 45, 23, 45, 14
458.2624, 45, 14, 45, 14
458.2899, 45, 14, 45, 14
458.3547, 45, 14, 45, 14
458.4185, 45, 14, 61, 14
458.4308, 45, 14, 61, 14
458.4704, 45, 14, 61, 82
458.4975, 61, 14, 61, 82
458.5419, 61, 14, 61, 82
458.5536, 61, 82, 61, 82
458.5805, 61, 82, 61, 82
458.6462, 61, 82, 61, 82
458.7114, 61, 82, 72, 82
458.7237, 61, 82, 72, 82
458.7628, 61, 82, 72, 7
458.7905, 72, 82, 72, 7
458.8337, 72, 82, 72, 7
458.8459, 72, 7, 72, 7
458.8732, 72, 7, 72, 7
458.9365, 72, 7, 72, 7
459.0044, 72, 7, 57, 7
459.0167, 72, 7, 57, 7
459.0551, 72, 7, 57, 29
459.0820, 57, 7, 57, 29
459.1266, 57, 7, 57, 29
459.1385, 57, 29, 57, 29
459.1654, 57, 29, 57, 29
459.2299, 57, 29, 57, 29
459.2976, 57, 29, 11, 29
459.3100, 57, 29, 11, 29
459.3482, 57, 29, 11, 94
459.3816, 11, 29, 11, 94
459.4280, 11, 29, 11, 94
459.4409, 11, 94, 11, 94
459.4681, 11, 94, 11, 94
459.5337, 11, 94, 11, 94
459.6017, 11, 94, 30, 94
459.6143, 11, 94, 30, 94
459.6540, 11, 94, 30, 44
459.6813, 30, 94, 30, 44
459.7270, 30, 94, 30, 44
459.7391, 30, 44, 30, 44
459.7662, 30, 44, 30, 44
459.8601, 30, 44, 30, 44
459.9182, 30, 44, 57, 44
459.9306, 30, 44, 57, 44
459.9682, 30, 44, 57, 78
459.9951, 57, 44, 57, 78
460.0422, 57, 44, 57, 78
460.0553, 57, 78, 57, 78
460.0822, 57, 78, 57, 78
460.1478, 57, 78, 57, 78
460.2145, 57, 78, 37, 78
460.2269, 57, 78, 37, 78
460.2663, 57, 78, 37, 26
460.2933, 37, 78, 37, 26
460.3353, 37, 78, 37, 26
460.3475, 37, 26, 37, 26
460.3741, 37, 26, 37, 26
460.4764, 37, 26, 37, 26
460.5237, 37, 26, 78, 26
460.5359, 37, 26, 78, 26
460.5749, 37, 26, 78, 60
460.6019, 78, 26, 78, 60
460.6406, 78, 26, 78, 60
460.6524, 78, 60, 78, 60
460.6802, 78, 60, 78, 60
460.7591, 78, 60, 28, 60
460.7885, 78, 60, 28, 60
460.7993, 28, 60, 28, 60
460.8374, 28, 60, 28, 60
460.8673, 28, 60, 28, 60
460.9078, 28, 60, 28, 86
460.9197, 28, 60, 28, 86
460.9839, 28, 86, 28, 86
461.0569, 28, 86, 41, 86
461.0838, 28, 86, 41, 86
461.0951, 41, 86, 41, 86
461.1355, 41, 86, 41, 86
461.1622, 41, 86, 41, 86
461.2022, 41, 86, 41, 84
461.2145, 41, 86, 41, 84
461.2747, 41, 84, 41, 84
461.3326, 41, 84, 25, 84
461.3556, 41, 84, 25, 84
461.3658, 25, 84, 25, 84
461.4026, 25, 84, 25, 84
461.4270, 25, 84, 25, 84
461.4630, 25, 84, 25, 82
461.4760, 25, 84, 25, 82
461.5359, 25, 82, 25, 82
461.5936, 25, 82, 65, 82
461.6174, 25, 82, 65, 82
461.6274, 65, 82, 65, 82
461.6663, 65, 82, 65, 82
461.6911, 65, 82, 65, 82
461.7300, 65, 82, 65, 39
461.7652, 65, 82, 65, 39
461.8262, 65, 39, 65, 39
461.8786, 65, 39, 33, 39
461.9024, 65, 39, 33, 39
461.9122, 33, 39, 33, 39
461.9494, 33, 39, 33, 39
461.9746, 33, 39, 33, 39
462.0131, 33, 39, 33, 48
462.0256, 33, 39, 33, 48
462.0854, 33, 48, 33, 48
462.1425, 33, 48, 58, 48
462.1654, 33, 48, 58, 48
462.1756, 58, 48, 58, 48
462.2146, 58, 48, 58, 48
462.2405, 58, 48, 58, 48
462.2795, 58, 48, 58, 44
462.2920, 58, 48, 58, 44
462.3526, 58, 44, 58, 44
462.4083, 58, 44, 23, 44
462.4324, 58, 44, 23, 44
462.4427, 23, 44, 23, 44
462.4808, 23, 44, 23, 44
462.5062, 23, 44, 23, 44
462.5441, 23, 44, 23, 55
462.5559, 23, 44, 23, 55
462.6165, 23, 55, 23, 55
462.6736, 23, 55, 10, 55
462.6947, 23, 55, 10, 55
462.7047, 10, 55, 10, 55
462.7722, 10, 55, 10, 55
462.7865, 10, 55, 10, 55
462.8260, 10, 55, 10, 85
462.8382, 10, 55, 10, 85
462.8978, 10, 85, 10, 85
462.9533, 10, 85, 89, 85
462.9750, 10, 85, 89, 85
462.9851, 89, 85, 89, 85
463.0203, 89, 85, 89, 85
463.0442, 89, 85, 89, 85
463.0828, 89, 85, 89, 83
463.0966, 89, 85, 89, 83
463.1564, 89, 83, 89, 83
463.2167, 89, 83, 44, 83
463.2359, 89, 83, 44, 83
463.2457, 44, 83, 44, 83
463.2844, 44, 83, 44, 83
463.3090, 44, 83, 44, 83
463.3497, 44, 83, 44, 46
463.3631, 44, 83, 44, 46
463.4223, 44, 46, 44, 46
463.4787, 44, 46, 12, 46
463.5026, 44, 46, 12, 46
463.5132, 12, 46, 12, 46
463.5537, 12, 46, 12, 46
463.5785, 12, 46, 12, 46
463.6183, 12, 46, 12, 55
463.6313, 12, 46, 12, 55
463.6947, 12, 55, 12, 55
463.7487, 12, 55, 93, 55
463.7659, 12, 55, 93, 55
463.7758, 93, 55, 93, 55
463.8139, 93, 55, 93, 55
463.8406, 93, 55, 93, 55
