Time, r_SP, r_MV, w_output, r_u, w_y, w_output
159.5002, 1.0000, 0.7366, 0.2634, 0.2634, 0.7371, 1.0000
159.5056, 1.0000, 0.7366, 0.2634, 0.2634, 0.7371, 1.0000
159.5280, 1.0000, 0.7371, 0.2634, 0.2634, 0.7371, 1.0000
159.5363, 1.0000, 0.7371, 0.2634, 0.2634, 0.7371, 1.0000
159.6280, 1.0000, 0.7371, 0.2634, 0.2634, 0.7371, 1.0000
159.6339, 1.0000, 0.7371, 0.2634, 0.2634, 0.7371, 1.0000
159.6378, 1.0000, 0.7371, 0.2634, 0.2634, 0.7371, 1.0000
159.6423, 1.0000, 0.7371, 0.2634, 0.2634, 0.7371, 1.0000
159.6514, 1.0000, 0.7371, 0.2634, 0.2634, 0.7379, 1.0000
159.6849, 1.0000, 0.7371, 0.2634, 0.2634, 0.7379, 1.0000
159.7069, 1.0000, 0.7371, 0.2634, 0.2634, 0.7379, 1.0000
159.7162, 1.0000, 0.7371, 0.2634, 0.2634, 0.7379, 1.0000
159.7430, 1.0000, 0.7371, 0.2634, 0.2634, 0.7379, 1.0000
159.7518, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
159.7830, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
159.8100, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
159.9063, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
159.9287, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
159.9721, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
159.9768, 1.0000, 0.7379, 0.2634, 0.2634, 0.7379, 1.0000
160.0101, 1.0000, 0.7383, 0.2634, 0.2634, 0.7379, 1.0000
160.0646, 1.0000, 0.7383, 0.2621, 0.2634, 0.7379, 1.0000
160.0740, 1.0000, 0.7383, 0.2621, 0.2634, 0.7379, 1.0000
160.0743, 1.0000, 0.7383, 0.2621, 0.2634, 0.7379, 1.0000
160.0849, 1.0000, 0.7383, 0.2621, 0.2634, 0.7379, 1.0000
160.1083, 1.0000, 0.7383, 0.2621, 0.2634, 0.7383, 1.0000
160.1100, 1.0000, 0.7383, 0.2621, 0.2634, 0.7383, 1.0000
160.1365, 1.0000, 0.7383, 0.2621, 0.2621, 0.7383, 1.0000
160.2773, 1.0000, 0.7383, 0.2621, 0.2621, 0.7383, 1.0000
160.2846, 1.0000, 0.7383, 0.2621, 0.2621, 0.7383, 1.0000
160.3108, 1.0000, 0.7383, 0.2621, 0.2621, 0.7383, 1.0000
160.3933, 1.0000, 0.7383, 0.2621, 0.2621, 0.7387, 1.0000
160.4532, 1.0000, 0.7383, 0.2621, 0.2621, 0.7387, 1.0000
160.4541, 1.0000, 0.7387, 0.2621, 0.2621, 0.7387, 1.0000
160.4635, 1.0000, 0.7387, 0.2621, 0.2621, 0.7387, 1.0000
160.4749, 1.0000, 0.7387, 0.2621, 0.2617, 0.7387, 1.0000
160.4927, 1.0000, 0.7387, 0.2621, 0.2617, 0.7387, 1.0000
160.5078, 1.0000, 0.7387, 0.2621, 0.2617, 0.7387, 1.0000
160.5026, 1.0000, 0.7387, 0.2617, 0.2617, 0.7387, 1.0000
160.5625, 1.0000, 0.7387, 0.2617, 0.2617, 0.7387, 1.0000
160.6928, 1.0000, 0.7387, 0.2617, 0.2617, 0.7387, 1.0000
160.7065, 1.0000, 0.7387, 0.2617, 0.2617, 0.7387, 1.0000
160.7097, 1.0000, 0.7387, 0.2617, 0.2617, 0.7387, 1.0000
160.7793, 1.0000, 0.7387, 0.2613, 0.2617, 0.7387, 1.0000
160.7817, 1.0000, 0.7387, 0.2613, 0.2617, 0.7392, 1.0000
160.7851, 1.0000, 0.7387, 0.2613, 0.2617, 0.7392, 1.0000
160.7877, 1.0000, 0.7387, 0.2613, 0.2617, 0.7392, 1.0000
160.7929, 1.0000, 0.7392, 0.2613, 0.2617, 0.7392, 1.0000
160.8346, 1.0000, 0.7392, 0.2613, 0.2617, 0.7392, 1.0000
160.8457, 1.0000, 0.7392, 0.2613, 0.2617, 0.7392, 1.0000
160.8520, 1.0000, 0.7392, 0.2613, 0.2613, 0.7392, 1.0000
160.8732, 1.0000, 0.7392, 0.2613, 0.2613, 0.7392, 1.0000
160.9911, 1.0000, 0.7392, 0.2613, 0.2613, 0.7392, 1.0000
161.0110, 1.0000, 0.7392, 0.2613, 0.2613, 0.7392, 1.0000
161.0242, 1.0000, 0.7392, 0.2613, 0.2613, 0.7392, 1.0000
161.1101, 1.0000, 0.7392, 0.2613, 0.2613, 0.7396, 1.0000
161.1157, 1.0000, 0.7392, 0.2613, 0.2613, 0.7396, 1.0000
161.1507, 1.0000, 0.7396, 0.2613, 0.2613, 0.7396, 1.0000
161.1806, 1.0000, 0.7396, 0.2613, 0.2613, 0.7396, 1.0000
161.1918, 1.0000, 0.7396, 0.2613, 0.2608, 0.7396, 1.0000
161.2290, 1.0000, 0.7396, 0.2613, 0.2608, 0.7396, 1.0000
161.2393, 1.0000, 0.7396, 0.2613, 0.2608, 0.7396, 1.0000
161.2707, 1.0000, 0.7396, 0.2608, 0.2608, 0.7396, 1.0000
161.2978, 1.0000, 0.7396, 0.2608, 0.2608, 0.7396, 1.0000
161.4297, 1.0000, 0.7396, 0.2608, 0.2608, 0.7396, 1.0000
161.4363, 1.0000, 0.7396, 0.2608, 0.2608, 0.7396, 1.0000
161.4860, 1.0000, 0.7396, 0.2604, 0.2608, 0.7396, 1.0000
161.4975, 1.0000, 0.7396, 0.2604, 0.2608, 0.7399, 1.0000
161.5166, 1.0000, 0.7396, 0.2604, 0.2608, 0.7399, 1.0000
161.5362, 1.0000, 0.7396, 0.2604, 0.2608, 0.7399, 1.0000
161.5456, 1.0000, 0.7399, 0.2604, 0.2608, 0.7399, 1.0000
161.5923, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.5983, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.6097, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.6512, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.6765, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.8035, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.8091, 1.0000, 0.7399, 0.2604, 0.2604, 0.7399, 1.0000
161.8092, 1.0000, 0.7399, 0.2604, 0.2604, 0.7403, 1.0000
161.8142, 1.0000, 0.7399, 0.2604, 0.2604, 0.7403, 1.0000
161.8208, 1.0000, 0.7399, 0.2604, 0.2604, 0.7403, 1.0000
161.8459, 1.0000, 0.7399, 0.2604, 0.2604, 0.7403, 1.0000
161.8507, 1.0000, 0.7399, 0.2604, 0.2604, 0.7403, 1.0000
161.9118, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
161.9163, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
161.9221, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
161.9264, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
161.9554, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
162.0999, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
162.1052, 1.0000, 0.7403, 0.2604, 0.2604, 0.7403, 1.0000
162.1366, 1.0000, 0.7403, 0.2597, 0.2604, 0.7403, 1.0000
162.1463, 1.0000, 0.7403, 0.2597, 0.2604, 0.7403, 1.0000
162.1478, 1.0000, 0.7403, 0.2597, 0.2604, 0.7407, 1.0000
162.1741, 1.0000, 0.7403, 0.2597, 0.2597, 0.7407, 1.0000
162.1796, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.1973, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.2002, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.2029, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.2263, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.2349, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.3785, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.3808, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.3927, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.4262, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.4339, 1.0000, 0.7407, 0.2597, 0.2597, 0.7407, 1.0000
162.4448, 1.0000, 0.7407, 0.2597, 0.2597, 0.7411, 1.0000
162.4892, 1.0000, 0.7407, 0.2597, 0.2597, 0.7411, 1.0000
162.5132, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.5364, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.5544, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.5653, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.5930, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.7205, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.7321, 1.0000, 0.7411, 0.2597, 0.2597, 0.7411, 1.0000
162.7327, 1.0000, 0.7411, 0.2589, 0.2597, 0.7411, 1.0000
162.7369, 1.0000, 0.7411, 0.2589, 0.2597, 0.7415, 1.0000
162.7442, 1.0000, 0.7411, 0.2589, 0.2597, 0.7415, 1.0000
162.8165, 1.0000, 0.7411, 0.2589, 0.2597, 0.7415, 1.0000
162.8221, 1.0000, 0.7415, 0.2589, 0.2597, 0.7415, 1.0000
162.8269, 1.0000, 0.7415, 0.2589, 0.2597, 0.7415, 1.0000
162.8525, 1.0000, 0.7415, 0.2589, 0.2589, 0.7415, 1.0000
162.8766, 1.0000, 0.7415, 0.2589, 0.2589, 0.7415, 1.0000
162.8872, 1.0000, 0.7415, 0.2589, 0.2589, 0.7415, 1.0000
162.9144, 1.0000, 0.7415, 0.2589, 0.2589, 0.7415, 1.0000
163.1268, 1.0000, 0.7415, 0.2589, 0.2589, 0.7415, 1.0000
163.1327, 1.0000, 0.7415, 0.2589, 0.2589, 0.7415, 1.0000
163.1330, 1.0000, 0.7415, 0.2589, 0.2589, 0.7418, 1.0000
163.1380, 1.0000, 0.7415, 0.2589, 0.2589, 0.7418, 1.0000
163.1470, 1.0000, 0.7415, 0.2589, 0.2589, 0.7418, 1.0000
163.2139, 1.0000, 0.7415, 0.2589, 0.2589, 0.7418, 1.0000
163.2230, 1.0000, 0.7415, 0.2589, 0.2589, 0.7418, 1.0000
163.2323, 1.0000, 0.7418, 0.2589, 0.2589, 0.7418, 1.0000
163.2384, 1.0000, 0.7418, 0.2589, 0.2589, 0.7418, 1.0000
163.9631, 1.0000, 0.7418, 0.2589, 0.2589, 0.7418, 1.0000
163.9763, 1.0000, 0.7418, 0.2589, 0.2589, 0.7418, 1.0000
164.0022, 1.0000, 0.7418, 0.2589, 0.2589, 0.7418, 1.0000
164.1911, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.2141, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.2340, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.2532, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.2589, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.2927, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.2636, 1.0000, 0.7418, 0.2582, 0.2589, 0.7418, 1.0000
164.3012, 1.0000, 0.7418, 0.2582, 0.2582, 0.7418, 1.0000
164.3276, 1.0000, 0.7418, 0.2582, 0.2582, 0.7422, 1.0000
164.3384, 1.0000, 0.7418, 0.2582, 0.2582, 0.7422, 1.0000
164.3551, 1.0000, 0.7418, 0.2582, 0.2582, 0.7422, 1.0000
164.3659, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.4699, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.4953, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.4965, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.4961, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.4993, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.5037, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.5588, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.5642, 1.0000, 0.7422, 0.2582, 0.2582, 0.7422, 1.0000
164.5649, 1.0000, 0.7422, 0.2582, 0.2582, 0.7426, 1.0000
164.5697, 1.0000, 0.7422, 0.2582, 0.2582, 0.7426, 1.0000
164.5753, 1.0000, 0.7422, 0.2582, 0.2582, 0.7426, 1.0000
164.6321, 1.0000, 0.7422, 0.2578, 0.2582, 0.7426, 1.0000
164.7591, 1.0000, 0.7422, 0.2578, 0.2582, 0.7426, 1.0000
164.7662, 1.0000, 0.7422, 0.2578, 0.2582, 0.7426, 1.0000
164.7713, 1.0000, 0.7422, 0.2578, 0.2582, 0.7426, 1.0000
164.7754, 1.0000, 0.7422, 0.2578, 0.2582, 0.7426, 1.0000
164.8116, 1.0000, 0.7426, 0.2578, 0.2582, 0.7426, 1.0000
164.8335, 1.0000, 0.7426, 0.2578, 0.2582, 0.7426, 1.0000
164.8725, 1.0000, 0.7426, 0.2578, 0.2582, 0.7426, 1.0000
164.8842, 1.0000, 0.7426, 0.2578, 0.2582, 0.7426, 1.0000
164.8863, 1.0000, 0.7426, 0.2578, 0.2582, 0.7426, 1.0000
164.8978, 1.0000, 0.7426, 0.2578, 0.2578, 0.7426, 1.0000
164.9262, 1.0000, 0.7426, 0.2578, 0.2578, 0.7426, 1.0000
164.9629, 1.0000, 0.7426, 0.2578, 0.2578, 0.7426, 1.0000
165.1127, 1.0000, 0.7426, 0.2578, 0.2578, 0.7429, 1.0000
165.1191, 1.0000, 0.7426, 0.2578, 0.2578, 0.7429, 1.0000
165.1597, 1.0000, 0.7426, 0.2578, 0.2578, 0.7429, 1.0000
165.1788, 1.0000, 0.7426, 0.2578, 0.2578, 0.7429, 1.0000
165.1882, 1.0000, 0.7426, 0.2578, 0.2578, 0.7429, 1.0000
165.2184, 1.0000, 0.7426, 0.2578, 0.2578, 0.7429, 1.0000
165.2238, 1.0000, 0.7433, 0.2578, 0.2578, 0.7429, 1.0000
165.2289, 1.0000, 0.7433, 0.2578, 0.2578, 0.7433, 1.0000
165.2407, 1.0000, 0.7433, 0.2578, 0.2578, 0.7433, 1.0000
165.2681, 1.0000, 0.7433, 0.2574, 0.2578, 0.7433, 1.0000
165.2797, 1.0000, 0.7433, 0.2574, 0.2578, 0.7433, 1.0000
165.3064, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4307, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4385, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4408, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4524, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4489, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4801, 1.0000, 0.7433, 0.2574, 0.2574, 0.7433, 1.0000
165.4860, 1.0000, 0.7433, 0.2567, 0.2574, 0.7433, 1.0000
165.5132, 1.0000, 0.7433, 0.2567, 0.2574, 0.7433, 1.0000
165.5376, 1.0000, 0.7433, 0.2567, 0.2574, 0.7433, 1.0000
165.5379, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.5473, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.6082, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.7551, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.7630, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.7809, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.7927, 1.0000, 0.7433, 0.2567, 0.2574, 0.7436, 1.0000
165.8161, 1.0000, 0.7433, 0.2567, 0.2574, 0.7440, 1.0000
165.8202, 1.0000, 0.7433, 0.2567, 0.2574, 0.7440, 1.0000
165.8216, 1.0000, 0.7433, 0.2567, 0.2574, 0.7440, 1.0000
165.8266, 1.0000, 0.7440, 0.2567, 0.2574, 0.7440, 1.0000
165.8269, 1.0000, 0.7440, 0.2567, 0.2574, 0.7440, 1.0000
165.8340, 1.0000, 0.7440, 0.2567, 0.2574, 0.7440, 1.0000
165.8446, 1.0000, 0.7440, 0.2567, 0.2574, 0.7440, 1.0000
165.8711, 1.0000, 0.7440, 0.2567, 0.2567, 0.7440, 1.0000
165.9912, 1.0000, 0.7440, 0.2567, 0.2567, 0.7440, 1.0000
165.9982, 1.0000, 0.7440, 0.2567, 0.2567, 0.7440, 1.0000
166.0500, 1.0000, 0.7440, 0.2567, 0.2567, 0.7440, 1.0000
166.0616, 1.0000, 0.7440, 0.2567, 0.2560, 0.7440, 1.0000
166.0949, 1.0000, 0.7440, 0.2567, 0.2560, 0.7440, 1.0000
166.0976, 1.0000, 0.7440, 0.2567, 0.2560, 0.7440, 1.0000
166.1039, 1.0000, 0.7440, 0.2567, 0.2560, 0.7440, 1.0000
166.1045, 1.0000, 0.7440, 0.2560, 0.2560, 0.7440, 1.0000
166.1349, 1.0000, 0.7440, 0.2560, 0.2560, 0.7443, 1.0000
166.1440, 1.0000, 0.7440, 0.2560, 0.2560, 0.7443, 1.0000
166.1862, 1.0000, 0.7440, 0.2560, 0.2560, 0.7443, 1.0000
166.2127, 1.0000, 0.7443, 0.2560, 0.2560, 0.7443, 1.0000
166.2991, 1.0000, 0.7443, 0.2560, 0.2560, 0.7443, 1.0000
166.3453, 1.0000, 0.7443, 0.2560, 0.2560, 0.7443, 1.0000
166.3530, 1.0000, 0.7443, 0.2560, 0.2560, 0.7443, 1.0000
166.3570, 1.0000, 0.7443, 0.2560, 0.2560, 0.7443, 1.0000
166.3637, 1.0000, 0.7443, 0.2557, 0.2560, 0.7443, 1.0000
166.3689, 1.0000, 0.7443, 0.2557, 0.2560, 0.7443, 1.0000
166.3753, 1.0000, 0.7443, 0.2557, 0.2560, 0.7443, 1.0000
166.4323, 1.0000, 0.7443, 0.2557, 0.2557, 0.7443, 1.0000
166.4935, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.4997, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.5111, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.5366, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.6791, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.6828, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.6821, 1.0000, 0.7443, 0.2557, 0.2557, 0.7446, 1.0000
166.7456, 1.0000, 0.7443, 0.2557, 0.2557, 0.7450, 1.0000
166.7501, 1.0000, 0.7443, 0.2557, 0.2557, 0.7450, 1.0000
166.7538, 1.0000, 0.7443, 0.2557, 0.2557, 0.7450, 1.0000
166.7557, 1.0000, 0.7443, 0.2557, 0.2557, 0.7450, 1.0000
166.8091, 1.0000, 0.7450, 0.2557, 0.2557, 0.7450, 1.0000
166.8913, 1.0000, 0.7450, 0.2557, 0.2557, 0.7450, 1.0000
166.9017, 1.0000, 0.7450, 0.2557, 0.2557, 0.7450, 1.0000
166.9318, 1.0000, 0.7450, 0.2557, 0.2557, 0.7450, 1.0000
166.9572, 1.0000, 0.7450, 0.2557, 0.2557, 0.7450, 1.0000
167.0901, 1.0000, 0.7450, 0.2557, 0.2557, 0.7450, 1.0000
167.0957, 1.0000, 0.7450, 0.2557, 0.2557, 0.7453, 1.0000
167.1588, 1.0000, 0.7450, 0.2557, 0.2557, 0.7453, 1.0000
167.1642, 1.0000, 0.7453, 0.2557, 0.2557, 0.7453, 1.0000
167.1646, 1.0000, 0.7453, 0.2550, 0.2557, 0.7453, 1.0000
167.1693, 1.0000, 0.7453, 0.2550, 0.2557, 0.7453, 1.0000
167.2111, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.2568, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.2755, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.2816, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.2930, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.3189, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.4326, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.4713, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.4803, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.4966, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.5030, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.5269, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.5367, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.5436, 1.0000, 0.7453, 0.2550, 0.2550, 0.7453, 1.0000
167.5867, 1.0000, 0.7453, 0.2550, 0.2550, 0.7456, 1.0000
167.5980, 1.0000, 0.7453, 0.2550, 0.2550, 0.7456, 1.0000
167.6111, 1.0000, 0.7453, 0.2550, 0.2550, 0.7456, 1.0000
167.6227, 1.0000, 0.7456, 0.2550, 0.2550, 0.7456, 1.0000
167.7492, 1.0000, 0.7456, 0.2550, 0.2550, 0.7456, 1.0000
167.7551, 1.0000, 0.7456, 0.2547, 0.2550, 0.7456, 1.0000
167.7552, 1.0000, 0.7456, 0.2547, 0.2550, 0.7456, 1.0000
167.8271, 1.0000, 0.7456, 0.2547, 0.2550, 0.7459, 1.0000
167.8263, 1.0000, 0.7456, 0.2547, 0.2550, 0.7459, 1.0000
167.8487, 1.0000, 0.7456, 0.2547, 0.2550, 0.7459, 1.0000
167.8509, 1.0000, 0.7456, 0.2547, 0.2544, 0.7459, 1.0000
167.8538, 1.0000, 0.7456, 0.2547, 0.2544, 0.7459, 1.0000
167.8569, 1.0000, 0.7456, 0.2544, 0.2544, 0.7459, 1.0000
167.8824, 1.0000, 0.7456, 0.2544, 0.2544, 0.7459, 1.0000
167.8644, 1.0000, 0.7456, 0.2544, 0.2544, 0.7459, 1.0000
167.9216, 1.0000, 0.7459, 0.2544, 0.2544, 0.7459, 1.0000
168.0778, 1.0000, 0.7459, 0.2544, 0.2544, 0.7459, 1.0000
168.0850, 1.0000, 0.7459, 0.2544, 0.2544, 0.7462, 1.0000
168.0898, 1.0000, 0.7459, 0.2544, 0.2544, 0.7462, 1.0000
168.1348, 1.0000, 0.7459, 0.2544, 0.2544, 0.7462, 1.0000
168.1409, 1.0000, 0.7459, 0.2544, 0.2544, 0.7462, 1.0000
168.1450, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.1535, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.1779, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.1825, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.1823, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.2150, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.2396, 1.0000, 0.7462, 0.2544, 0.2544, 0.7462, 1.0000
168.3263, 1.0000, 0.7462, 0.2538, 0.2544, 0.7462, 1.0000
168.3533, 1.0000, 0.7462, 0.2538, 0.2544, 0.7462, 1.0000
168.3998, 1.0000, 0.7462, 0.2538, 0.2544, 0.7462, 1.0000
168.4086, 1.0000, 0.7462, 0.2538, 0.2544, 0.7462, 1.0000
168.4116, 1.0000, 0.7462, 0.2538, 0.2544, 0.7462, 1.0000
168.4185, 1.0000, 0.7462, 0.2538, 0.2538, 0.7462, 1.0000
168.4190, 1.0000, 0.7465, 0.2538, 0.2538, 0.7462, 1.0000
168.4690, 1.0000, 0.7465, 0.2538, 0.2538, 0.7462, 1.0000
168.4805, 1.0000, 0.7465, 0.2538, 0.2538, 0.7462, 1.0000
168.5078, 1.0000, 0.7465, 0.2538, 0.2538, 0.7462, 1.0000
168.8611, 1.0000, 0.7465, 0.2538, 0.2538, 0.7462, 1.0000
168.9873, 1.0000, 0.7465, 0.2538, 0.2538, 0.7465, 1.0000
169.1040, 1.0000, 0.7465, 0.2538, 0.2538, 0.7465, 1.0000
169.1173, 1.0000, 0.7465, 0.2538, 0.2538, 0.7468, 1.0000
169.1884, 1.0000, 0.7465, 0.2538, 0.2538, 0.7468, 1.0000
169.2031, 1.0000, 0.7465, 0.2538, 0.2538, 0.7468, 1.0000
169.2090, 1.0000, 0.7468, 0.2538, 0.2538, 0.7468, 1.0000
169.2141, 1.0000, 0.7468, 0.2538, 0.2538, 0.7468, 1.0000
169.2162, 1.0000, 0.7468, 0.2538, 0.2538, 0.7468, 1.0000
169.2221, 1.0000, 0.7468, 0.2535, 0.2538, 0.7468, 1.0000
169.1979, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.3130, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.3239, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.3492, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.4588, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.4819, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.5681, 1.0000, 0.7468, 0.2535, 0.2535, 0.7468, 1.0000
169.5775, 1.0000, 0.7468, 0.2535, 0.2532, 0.7468, 1.0000
169.5785, 1.0000, 0.7468, 0.2535, 0.2532, 0.7468, 1.0000
169.5823, 1.0000, 0.7468, 0.2535, 0.2532, 0.7468, 1.0000
169.5924, 1.0000, 0.7468, 0.2535, 0.2532, 0.7468, 1.0000
169.6456, 1.0000, 0.7468, 0.2532, 0.2532, 0.7468, 1.0000
169.6724, 1.0000, 0.7468, 0.2532, 0.2532, 0.7468, 1.0000
169.6825, 1.0000, 0.7468, 0.2532, 0.2532, 0.7468, 1.0000
169.6882, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.7090, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.8594, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.8677, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.8886, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.9103, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.9439, 1.0000, 0.7468, 0.2532, 0.2532, 0.7471, 1.0000
169.9479, 1.0000, 0.7471, 0.2532, 0.2532, 0.7471, 1.0000
169.9537, 1.0000, 0.7471, 0.2532, 0.2532, 0.7474, 1.0000
169.9549, 1.0000, 0.7471, 0.2532, 0.2532, 0.7474, 1.0000
169.9930, 1.0000, 0.7471, 0.2532, 0.2532, 0.7474, 1.0000
170.0045, 1.0000, 0.7471, 0.2532, 0.2532, 0.7474, 1.0000
170.0160, 1.0000, 0.7471, 0.2532, 0.2532, 0.7474, 1.0000
170.0301, 1.0000, 0.7471, 0.2532, 0.2532, 0.7474, 1.0000
